iter	RMSE
4308	0.05512424488
4309	0.05512136234
4310	0.05511331803
4311	0.05511274435
4312	0.05510116617
4313	0.05508982812
4314	0.05508389634
4315	0.05507812914
4316	0.05506909424
4317	0.05505996783
4318	0.05504874414
4319	0.05503080595
4320	0.05501941588
4321	0.05501149401
4322	0.05500907724
4323	0.05499851259
4324	0.05499335257
4325	0.05499164162
4326	0.05497945545
4327	0.05497164702
4328	0.05496358284
4329	0.05495097428
4330	0.05494565771
4331	0.05494201133
4332	0.05492887937
4333	0.05491577
4334	0.05490434689
4335	0.054896327
4336	0.05488944428
4337	0.05488487685
4338	0.05487964803
4339	0.0548763222
4340	0.05487564499
4341	0.05486924289
4342	0.05486393505
4343	0.05486089576
4344	0.05485057922
4345	0.05484534006
4346	0.05483783068
4347	0.05482567702
4348	0.0548233544
4349	0.05481622204
4350	0.05480650411
4351	0.05479897857
4352	0.0547924932
4353	0.05477857695
4354	0.05477029721
4355	0.05476225661
4356	0.05475869978
4357	0.05475149508
4358	0.05474619652
4359	0.05473611481
4360	0.05473102818
4361	0.05471618999
4362	0.05470651358
4363	0.05470372056
4364	0.0546981511
4365	0.05468379158
4366	0.05467809331
4367	0.05467249047
4368	0.05466726542
4369	0.05464961969
4370	0.05464836876
4371	0.05463758653
4372	0.05462594331
4373	0.05462073056
4374	0.05461027962
4375	0.05460213047
4376	0.05459574993
4377	0.05458402759
4378	0.05457721768
4379	0.05457665235
4380	0.05457049809
4381	0.05456527745
4382	0.05455619482
4383	0.05455408426
4384	0.05454761023
4385	0.05454147803
4386	0.05453412689
4387	0.0545239112
4388	0.05451235487
4389	0.05450206523
4390	0.05449641922
4391	0.0544897599
4392	0.05448314328
4393	0.05447832853
4394	0.0544755184
4395	0.05446632415
4396	0.0544557692
4397	0.05444703095
4398	0.05443630248
4399	0.05443546041
4400	0.05442750051
4401	0.05442238149
4402	0.05441633461
4403	0.0544103938
4404	0.05440220924
4405	0.05439594801
4406	0.05439023826
4407	0.05437639873
4408	0.05436639174
4409	0.05436465229
4410	0.05435020096
4411	0.05434505565
4412	0.05434160095
4413	0.05433735985
4414	0.05433229386
4415	0.05432831361
4416	0.05431721724
4417	0.05431151633
4418	0.05430218244
4419	0.05429592177
4420	0.05428597431
4421	0.05427949502
4422	0.05426594716
4423	0.05425406206
4424	0.05424602107
4425	0.05424388328
4426	0.05422984635
4427	0.05421481681
4428	0.05421249636
4429	0.05420170944
4430	0.05419043761
4431	0.05418640689
4432	0.0541854329
4433	0.05417632251
4434	0.05417263932
4435	0.05416329225
4436	0.05415297173
4437	0.05414244484
4438	0.05413911523
4439	0.0541329527
4440	0.05412462957
4441	0.05411998203
4442	0.0541071104
4443	0.05410018032
4444	0.05409301202
4445	0.05408790915
4446	0.0540849744
4447	0.05407387447
4448	0.05405822749
4449	0.05405160136
4450	0.0540439065
4451	0.05403673515
4452	0.05403534552
4453	0.05402765762
4454	0.0540176521
4455	0.05401189131
4456	0.05399925008
4457	0.05399219269
4458	0.05398092453
4459	0.05397318606
4460	0.05396739744
4461	0.05395451745
4462	0.05394878417
4463	0.05394164913
4464	0.05392858253
4465	0.05391931085
4466	0.05391795997
4467	0.05391162158
4468	0.05390583608
4469	0.05389972
4470	0.05389800446
4471	0.05388948626
4472	0.05388528149
4473	0.05388334117
4474	0.05387601428
4475	0.05387102164
4476	0.05386899371
4477	0.05386307779
4478	0.05386037988
4479	0.05385330248
4480	0.05384393449
4481	0.0538373274
4482	0.05383594462
4483	0.05382661095
4484	0.05382067038
4485	0.05381407643
4486	0.05380729615
4487	0.053791198
4488	0.05378360589
4489	0.05377991653
4490	0.05377430034
4491	0.05376555421
4492	0.05376146567
4493	0.05375284946
4494	0.05374648533
4495	0.053745925
4496	0.05373751702
4497	0.05372860741
4498	0.05372261163
4499	0.0537156737
4500	0.05371269927
4501	0.05370144323
4502	0.05369723665
4503	0.05368617751
4504	0.05367990095
4505	0.0536704585
4506	0.05366894484
4507	0.05366825624
4508	0.0536626725
4509	0.05365894185
4510	0.05365353888
4511	0.05364491068
4512	0.05363370794
4513	0.05362397536
4514	0.05361456219
4515	0.05360405703
4516	0.05360078083
4517	0.05359130012
4518	0.05357885269
4519	0.05357811901
4520	0.05357245739
4521	0.05356115641
4522	0.05355231454
4523	0.05354541552
4524	0.05353911078
4525	0.0535222626
4526	0.05351353707
4527	0.05350460759
4528	0.05350092022
4529	0.05348813151
4530	0.05347885078
4531	0.05347243848
4532	0.05346761086
4533	0.05346668595
4534	0.05345225791
4535	0.05344321093
4536	0.05343933017
4537	0.05343506581
4538	0.05343300225
4539	0.05342530957
4540	0.05341780746
4541	0.05341355484
4542	0.05340094234
4543	0.05338868274
4544	0.05338692221
4545	0.05337780736
4546	0.05337259793
4547	0.05337206173
4548	0.05336228694
4549	0.05335459297
4550	0.05334632878
4551	0.05333941794
4552	0.05333883033
4553	0.05333523052
4554	0.05332646276
4555	0.0533153695
4556	0.05330472641
4557	0.05330323202
4558	0.05329586144
4559	0.05328086935
4560	0.05327248905
4561	0.05325892897
4562	0.05325152298
4563	0.0532419956
4564	0.05323483649
4565	0.0532271264
4566	0.05322475267
4567	0.05322088481
4568	0.05321541388
4569	0.05320304303
4570	0.05318806332
4571	0.05318048403
4572	0.05316968302
4573	0.05316122016
4574	0.05314826285
4575	0.0531396315
4576	0.05313682763
4577	0.05313067454
4578	0.05312855227
4579	0.05312165507
4580	0.05311449711
4581	0.05310956361
4582	0.05309289191
4583	0.05308492823
4584	0.05308066573
4585	0.05307352974
4586	0.05306616394
4587	0.05305199305
4588	0.05304881011
4589	0.0530415474
4590	0.05303577369
4591	0.05303067504
4592	0.05301672196
4593	0.0530049143
4594	0.05300103649
4595	0.05298671619
4596	0.05297876322
4597	0.05297609155
4598	0.05296950912
4599	0.0529607022
4600	0.05295974145
4601	0.05295114152
4602	0.0529437606
4603	0.05293011886
4604	0.05292736725
4605	0.05292093179
4606	0.05291153456
4607	0.05290636181
4608	0.05289806852
4609	0.05288962545
4610	0.05288212699
4611	0.05287324393
4612	0.05286122995
4613	0.05285023212
4614	0.052843946
4615	0.05283339173
4616	0.0528327902
4617	0.05282481989
4618	0.05281811948
4619	0.05281009815
4620	0.05280811761
4621	0.05280456371
4622	0.05279876657
4623	0.05278706427
4624	0.05278035311
4625	0.05277858955
4626	0.05277287924
4627	0.0527666944
4628	0.05275991645
4629	0.05275745666
4630	0.05275274406
4631	0.05274632933
4632	0.05273745915
4633	0.05272590762
4634	0.0527209845
4635	0.05270982075
4636	0.05269917071
4637	0.05269044274
4638	0.05268190932
4639	0.0526678507
4640	0.05266212998
4641	0.05266160002
4642	0.05265537646
4643	0.05263993445
4644	0.05263387785
4645	0.05262746667
4646	0.05262391493
4647	0.05261840354
4648	0.05260866471
4649	0.05260507321
4650	0.05260172436
4651	0.05258920514
4652	0.05258023814
4653	0.05257608393
4654	0.05256603839
4655	0.05256183198
4656	0.05255296883
4657	0.05254277923
4658	0.05253524382
4659	0.05253190555
4660	0.05252456459
4661	0.05252015894
4662	0.05251874759
4663	0.05251464919
4664	0.05250095806
4665	0.05249169252
4666	0.05248927655
4667	0.05248161528
4668	0.05247885418
4669	0.0524735373
4670	0.05246825855
4671	0.05246774089
4672	0.05246103989
4673	0.05245208126
4674	0.05244069619
4675	0.05243898262
4676	0.05243525611
4677	0.05243478009
4678	0.05242371163
4679	0.05241766542
4680	0.05240416416
4681	0.05239290992
4682	0.05238121872
4683	0.05237946872
4684	0.0523710025
4685	0.05236828572
4686	0.05236023901
4687	0.05235111179
4688	0.05233770293
4689	0.05233072316
4690	0.05232294855
4691	0.05231811303
4692	0.05231240331
4693	0.0523029305
4694	0.05229229164
4695	0.05228404298
4696	0.05228056858
4697	0.05226868444
4698	0.05226366061
4699	0.05225415522
4700	0.05224793484
4701	0.05223959512
4702	0.05223784696
4703	0.05223497123
4704	0.05222786064
4705	0.05222151625
4706	0.05221340684
4707	0.05221084082
4708	0.05220563926
4709	0.0521990676
4710	0.05219496395
4711	0.05219429719
4712	0.0521870857
4713	0.05217520234
4714	0.05216885117
4715	0.05216783771
4716	0.05216383879
4717	0.0521596753
4718	0.05214760804
4719	0.05214272702
4720	0.05212873746
4721	0.05212483158
4722	0.05212363229
4723	0.05212092
4724	0.05211174642
4725	0.0520985323
4726	0.05209097802
4727	0.05208159083
4728	0.05207388541
4729	0.05206932743
4730	0.05206029458
4731	0.05205478051
4732	0.05203964326
4733	0.05203326072
4734	0.05202827784
4735	0.05202294904
4736	0.05201503299
4737	0.05200469205
4738	0.05199467714
4739	0.05198670232
4740	0.05197624219
4741	0.05196855749
4742	0.05196781737
4743	0.05196074749
4744	0.05194833692
4745	0.05194238787
4746	0.05193208102
4747	0.05192021774
4748	0.05191458257
4749	0.05190901052
4750	0.05190273688
4751	0.05188902993
4752	0.05188090485
4753	0.05187365367
4754	0.05187139454
4755	0.05186623604
4756	0.05185335563
4757	0.05184660452
4758	0.05183978285
4759	0.0518286542
4760	0.05182484409
4761	0.05182260218
4762	0.05180944042
4763	0.05179620073
4764	0.05179562761
4765	0.05178458138
4766	0.05177817329
4767	0.05176628276
4768	0.05176295287
4769	0.05175604771
4770	0.05175539791
4771	0.0517488772
4772	0.05173673186
4773	0.05172389099
4774	0.05171564247
4775	0.05171327973
4776	0.0517083437
4777	0.05170302196
4778	0.05169285538
4779	0.05167920599
4780	0.05167637353
4781	0.05166347883
4782	0.0516556912
4783	0.05165061505
4784	0.05164266318
4785	0.0516308243
4786	0.05163000478
4787	0.05162766936
4788	0.05161421437
4789	0.05161014671
4790	0.05160738828
4791	0.05160663263
4792	0.05160624016
4793	0.0516020351
4794	0.05159139499
4795	0.05158207875
4796	0.0515728577
4797	0.05156856085
4798	0.05155640374
4799	0.05154552849
4800	0.05154482968
4801	0.05152964871
4802	0.05152565244
4803	0.05151463789
4804	0.05150190844
4805	0.05149198469
4806	0.05148259408
4807	0.05147513231
4808	0.05146879821
4809	0.05146695393
4810	0.05146220291
4811	0.05146094601
4812	0.0514547367
4813	0.05144675629
4814	0.05143501129
4815	0.05142587419
4816	0.05142420239
4817	0.05141195327
4818	0.05140920087
4819	0.0513991692
4820	0.05139732567
4821	0.05139472731
4822	0.05138647202
4823	0.0513768075
4824	0.05137109446
4825	0.05136794743
4826	0.05135221347
4827	0.05134423057
4828	0.0513367053
4829	0.05133513895
4830	0.0513334057
4831	0.05132566152
4832	0.05132392608
4833	0.05131531231
4834	0.05131279027
4835	0.05129842224
4836	0.05129778945
4837	0.05129067235
4838	0.0512783537
4839	0.05127048456
4840	0.05125684889
4841	0.05124222643
4842	0.05123439162
4843	0.05122520341
4844	0.05121716186
4845	0.05121148441
4846	0.05119630657
4847	0.05118999765
4848	0.051188392
4849	0.05118007275
4850	0.05117529739
4851	0.05116159571
4852	0.05115838747
4853	0.05114713759
4854	0.05114340407
4855	0.05114289072
4856	0.05113259823
4857	0.0511282634
4858	0.0511246344
4859	0.0511172178
4860	0.0511134707
4861	0.05110502348
4862	0.05110097204
4863	0.05109143834
4864	0.0510790441
4865	0.05106795488
4866	0.05106530026
4867	0.05105414044
4868	0.05105363194
4869	0.05104658034
4870	0.05104250966
4871	0.05103244902
4872	0.05102657682
4873	0.05101607393
4874	0.05100916869
4875	0.0510026613
4876	0.05099555953
4877	0.05099494281
4878	0.05098723878
4879	0.05098167714
4880	0.05097905727
4881	0.05097276491
4882	0.05096584102
4883	0.05095525875
4884	0.05094911867
4885	0.05094377768
4886	0.05093250122
4887	0.05092668297
4888	0.05092503094
4889	0.0509234632
4890	0.05091585364
4891	0.05091013321
4892	0.05090339449
4893	0.05089781115
4894	0.050890655
4895	0.0508816476
4896	0.05087127733
4897	0.05086004051
4898	0.05085297665
4899	0.05084818917
4900	0.05084084926
4901	0.05083650548
4902	0.05083033944
4903	0.05082362244
4904	0.05081446555
4905	0.05080917921
4906	0.0507965811
4907	0.0507961728
4908	0.05078374084
4909	0.05078021187
4910	0.05077648752
4911	0.05077008328
4912	0.05076115047
4913	0.0507574896
4914	0.05075661075
4915	0.05074457741
4916	0.05073733029
4917	0.05073085532
4918	0.05072915027
4919	0.05072122656
4920	0.05071757285
4921	0.05071171544
4922	0.05070342237
4923	0.050694369
4924	0.05068908493
4925	0.05068014318
4926	0.05067584753
4927	0.05067538926
4928	0.05067476184
4929	0.05066951008
4930	0.05065883679
4931	0.05065290345
4932	0.05064664174
4933	0.050634843
4934	0.05062608005
4935	0.05061851206
4936	0.05060337203
4937	0.05059540122
4938	0.050590571
4939	0.05058270857
4940	0.05057438215
4941	0.05056327162
4942	0.05055589788
4943	0.0505438824
4944	0.05053923195
4945	0.05053091576
4946	0.05052455888
4947	0.05051630341
4948	0.05051106952
4949	0.05050237956
4950	0.05049385597
4951	0.05048764108
4952	0.05048711135
4953	0.0504763628
4954	0.05047582679
4955	0.05047223002
4956	0.05047040592
4957	0.05046648152
4958	0.05046587242
4959	0.05045613972
4960	0.05044344673
4961	0.05044174911
4962	0.05042804205
4963	0.05041928548
4964	0.05041339006
4965	0.05040186143
4966	0.05039482019
4967	0.05039167601
4968	0.0503854774
4969	0.05038095418
4970	0.05037102969
4971	0.05036848941
4972	0.0503624319
4973	0.05035237718
4974	0.05034550896
4975	0.05034055253
4976	0.05033484947
4977	0.05032447548
4978	0.05031157857
4979	0.05031103724
4980	0.05030624145
4981	0.05029721414
4982	0.05029659787
4983	0.05028732032
4984	0.05028425715
4985	0.05027758583
4986	0.0502673659
4987	0.05025963713
4988	0.05025348582
4989	0.05024542626
4990	0.05023461497
4991	0.05023070749
4992	0.05023009898
4993	0.05022463263
4994	0.05021677181
4995	0.05020719873
4996	0.05020665369
4997	0.05019669475
4998	0.05018444845
4999	0.05017471785
5000	0.05016545512
5001	0.05015574841
5002	0.05015082023
5003	0.05015021835
5004	0.05013816989
5005	0.05013661527
5006	0.05013607455
5007	0.05013030299
5008	0.05012033243
5009	0.0501170617
5010	0.05011018017
5011	0.05010663264
5012	0.0501058315
5013	0.05009865833
5014	0.05008612573
5015	0.05007355671
5016	0.05006815714
5017	0.05006736555
5018	0.05005997506
5019	0.05005081145
5020	0.05004230533
5021	0.05003440694
5022	0.05002480011
5023	0.05001371914
5024	0.04999794198
5025	0.04999200676
5026	0.04998159866
5027	0.04997933919
5028	0.04996823158
5029	0.04996274732
5030	0.04995957182
5031	0.04994799484
5032	0.04994292206
5033	0.04993424091
5034	0.0499329368
5035	0.04992931089
5036	0.04992312183
5037	0.0499151865
5038	0.04990677413
5039	0.0498983641
5040	0.04989066236
5041	0.04988146627
5042	0.04987226602
5043	0.04987165064
5044	0.04986655196
5045	0.04986039611
5046	0.04984962071
5047	0.04984365785
5048	0.04983578251
5049	0.04982705108
5050	0.0498139995
5051	0.04980747689
5052	0.04980134657
5053	0.04979640786
5054	0.04979336783
5055	0.04978884397
5056	0.04977848219
5057	0.04977001685
5058	0.04976436613
5059	0.04975958091
5060	0.04975550652
5061	0.04974862654
5062	0.04974278633
5063	0.04973618346
5064	0.04972569457
5065	0.04972018875
5066	0.04971426624
5067	0.04970354043
5068	0.04970284592
5069	0.04969525618
5070	0.04969293576
5071	0.04968930588
5072	0.04968877854
5073	0.04967857025
5074	0.04967367173
5075	0.04966448246
5076	0.04965315524
5077	0.04965263204
5078	0.04964454307
5079	0.04963482481
5080	0.04962814645
5081	0.04962381002
5082	0.04961911924
5083	0.04961593385
5084	0.04960872722
5085	0.04960131333
5086	0.04960077699
5087	0.04959481832
5088	0.04958960672
5089	0.0495838305
5090	0.04958304208
5091	0.04957782061
5092	0.04957150392
5093	0.0495710896
5094	0.0495654445
5095	0.04955770579
5096	0.04954931042
5097	0.04954013659
5098	0.0495368651
5099	0.04953624217
5100	0.04953570183
5101	0.04952829347
5102	0.04951547843
5103	0.04951045406
5104	0.04950468359
5105	0.04949569203
5106	0.04948325891
5107	0.04947429023
5108	0.04946476822
5109	0.04945768953
5110	0.04944659259
5111	0.04944314753
5112	0.04943298913
5113	0.0494255616
5114	0.04942081419
5115	0.04942036706
5116	0.04941566003
5117	0.04941509346
5118	0.04941433901
5119	0.04940843346
5120	0.04940241102
5121	0.04939671137
5122	0.04939135597
5123	0.04937922748
5124	0.04937681183
5125	0.04936758655
5126	0.04936693082
5127	0.04935828043
5128	0.04935450793
5129	0.04934779204
5130	0.04934030314
5131	0.04933968488
5132	0.04933449483
5133	0.0493248647
5134	0.04931702574
5135	0.04931352999
5136	0.04930534654
5137	0.04929973309
5138	0.04929827488
5139	0.04929091758
5140	0.04928510689
5141	0.04927268353
5142	0.0492722803
5143	0.04926768411
5144	0.04926524032
5145	0.04926478766
5146	0.04926036329
5147	0.04925450522
5148	0.04924888838
5149	0.04924701202
5150	0.04924016961
5151	0.04923914895
5152	0.04922962323
5153	0.04922182144
5154	0.04921138056
5155	0.04921109157
5156	0.04920382459
5157	0.04919718132
5158	0.04919126547
5159	0.04918488225
5160	0.04917744678
5161	0.04917183066
5162	0.04916560591
5163	0.04916509767
5164	0.04916431406
5165	0.0491599993
5166	0.04915046293
5167	0.04914673143
5168	0.0491402313
5169	0.04913218189
5170	0.04912809436
5171	0.04911836978
5172	0.0491118971
5173	0.04910641115
5174	0.04909986851
5175	0.04909191517
5176	0.04908564928
5177	0.04907936145
5178	0.0490788513
5179	0.04906835903
5180	0.04906099923
5181	0.04905607636
5182	0.04905561476
5183	0.04904889765
5184	0.04904843257
5185	0.04904282709
5186	0.04903606662
5187	0.04903120796
5188	0.04903008895
5189	0.04902593739
5190	0.04901660712
5191	0.04901260231
5192	0.04900355314
5193	0.04899815486
5194	0.04899466094
5195	0.04899326661
5196	0.04898781964
5197	0.0489765531
5198	0.04896676857
5199	0.04895881737
5200	0.04895808356
5201	0.04895022661
5202	0.04894508106
5203	0.04893330072
5204	0.04892516317
5205	0.04891710827
5206	0.04890637148
5207	0.04889824769
5208	0.04889288752
5209	0.04889201658
5210	0.04888802274
5211	0.04888604505
5212	0.04887768215
5213	0.04887722542
5214	0.0488710012
5215	0.04886456933
5216	0.04885867077
5217	0.04885104247
5218	0.048840438
5219	0.04883691528
5220	0.0488316018
5221	0.04882736529
5222	0.04881843297
5223	0.04881345257
5224	0.04881303045
5225	0.04880686334
5226	0.04880098833
5227	0.04879436992
5228	0.04879388625
5229	0.04877984732
5230	0.04877425989
5231	0.04876814225
5232	0.04876171257
5233	0.04875519343
5234	0.04875412059
5235	0.04874461131
5236	0.04874411283
5237	0.04873551214
5238	0.04872910532
5239	0.04872801302
5240	0.0487276057
5241	0.04871844475
5242	0.04871122944
5243	0.04870676643
5244	0.0486952263
5245	0.04868768044
5246	0.04867831256
5247	0.04866831025
5248	0.04865913136
5249	0.04865078282
5250	0.04864447139
5251	0.04863738822
5252	0.04863100673
5253	0.04862467174
5254	0.04862419741
5255	0.04861315604
5256	0.04861268102
5257	0.04860702036
5258	0.04860135625
5259	0.04859431996
5260	0.04858566019
5261	0.04857620558
5262	0.04857535634
5263	0.04856808276
5264	0.04856090966
5265	0.04855688887
5266	0.04854900384
5267	0.04854345684
5268	0.04853837544
5269	0.04853292003
5270	0.04852673116
5271	0.0485262994
5272	0.04851664033
5273	0.04851204395
5274	0.0485075361
5275	0.0485002124
5276	0.04849648966
5277	0.04848994846
5278	0.04847890261
5279	0.04847336148
5280	0.04846795347
5281	0.04845943618
5282	0.04845469828
5283	0.04845324565
5284	0.04844820521
5285	0.04843613457
5286	0.04842919102
5287	0.04842432765
5288	0.04842175456
5289	0.04842119664
5290	0.04841709992
5291	0.04841430975
5292	0.04840976882
5293	0.04840275626
5294	0.04839093485
5295	0.04838405487
5296	0.04837359327
5297	0.0483695379
5298	0.04836390675
5299	0.04835940532
5300	0.04834877138
5301	0.0483437217
5302	0.04833663097
5303	0.04833184188
5304	0.0483253877
5305	0.04831953988
5306	0.04831834058
5307	0.0483125052
5308	0.04831196522
5309	0.04830862076
5310	0.04830310398
5311	0.0482954697
5312	0.04829363184
5313	0.04828293446
5314	0.04828245956
5315	0.04827625025
5316	0.04827583498
5317	0.04827534335
5318	0.04826807167
5319	0.04826768965
5320	0.04826033161
5321	0.04825349462
5322	0.04825003047
5323	0.04824950154
5324	0.04824287582
5325	0.04823548753
5326	0.0482291076
5327	0.048225951
5328	0.0482251535
5329	0.04822427627
5330	0.04820993606
5331	0.04820150033
5332	0.04819104232
5333	0.04819076953
5334	0.04818030273
5335	0.04817572446
5336	0.04817095657
5337	0.04816192762
5338	0.04815483519
5339	0.04814667536
5340	0.0481461978
5341	0.04813647113
5342	0.04813190169
5343	0.04812458384
5344	0.04811788653
5345	0.04811185865
5346	0.04810477693
5347	0.04810179936
5348	0.04809797266
5349	0.04809342019
5350	0.04808606882
5351	0.04808153635
5352	0.04807420043
5353	0.04806028079
5354	0.04805597836
5355	0.04804792344
5356	0.04804197416
5357	0.04803545774
5358	0.04802874769
5359	0.04802294079
5360	0.0480166895
5361	0.04801321042
5362	0.04800529103
5363	0.04799838831
5364	0.04799154347
5365	0.0479910124
5366	0.04798473268
5367	0.04798286139
5368	0.04797365266
5369	0.04796578187
5370	0.04795872382
5371	0.04795763478
5372	0.0479544553
5373	0.04794561814
5374	0.04794014106
5375	0.04793426071
5376	0.04792936814
5377	0.04792314795
5378	0.04791595987
5379	0.04790771614
5380	0.04790201857
5381	0.04789644029
5382	0.04789277504
5383	0.04788856787
5384	0.04788306236
5385	0.04787859894
5386	0.04787391347
5387	0.04786739926
5388	0.04786275579
5389	0.04786230602
5390	0.04785267647
5391	0.04784609768
5392	0.04783780296
5393	0.04783252186
5394	0.0478319825
5395	0.04782072208
5396	0.04781885323
5397	0.04781353083
5398	0.04780879926
5399	0.04780736639
5400	0.04780224687
5401	0.04779306797
5402	0.04779103772
5403	0.04778928591
5404	0.04778603081
5405	0.04778123726
5406	0.04777963274
5407	0.04777420466
5408	0.04777364308
5409	0.04776988304
5410	0.04776861835
5411	0.0477583965
5412	0.04775340802
5413	0.04774315128
5414	0.04774181539
5415	0.04773612559
5416	0.04772853101
5417	0.04772369715
5418	0.04771879826
5419	0.04771187102
5420	0.0477066239
5421	0.04770578779
5422	0.047692586
5423	0.04768396194
5424	0.04768352884
5425	0.04767863156
5426	0.04767312271
5427	0.04766763881
5428	0.04766159653
5429	0.0476549733
5430	0.04765441845
5431	0.0476495354
5432	0.0476428357
5433	0.04763868425
5434	0.04763009965
5435	0.04762428748
5436	0.04761829693
5437	0.04760819139
5438	0.04760525825
5439	0.04759760504
5440	0.04759727115
5441	0.04759231781
5442	0.047588765
5443	0.04757886855
5444	0.04757225124
5445	0.04756700867
5446	0.04756177466
5447	0.04755643482
5448	0.04755253342
5449	0.04755082068
5450	0.04754520793
5451	0.04754230745
5452	0.04753739765
5453	0.04752906323
5454	0.04751856349
5455	0.0475098181
5456	0.04750664721
5457	0.04750003926
5458	0.04749957822
5459	0.04749865654
5460	0.04749735728
5461	0.04749231811
5462	0.04748701236
5463	0.04748187193
5464	0.04747790365
5465	0.0474739106
5466	0.04747050922
5467	0.04746152519
5468	0.04745486342
5469	0.04744971049
5470	0.04744079577
5471	0.0474349206
5472	0.04743175437
5473	0.04742351074
5474	0.04742308556
5475	0.04741615238
5476	0.0474101919
5477	0.04740179746
5478	0.04740137413
5479	0.04740087648
5480	0.04739578068
5481	0.04738954405
5482	0.04738056704
5483	0.04737245414
5484	0.04736524222
5485	0.04735543277
5486	0.04734657709
5487	0.04734604448
5488	0.04734185911
5489	0.0473413716
5490	0.04733256387
5491	0.04733185667
5492	0.04732719194
5493	0.04732683797
5494	0.0473217321
5495	0.04731630394
5496	0.04731410197
5497	0.04730416934
5498	0.04730390888
5499	0.04730168811
5500	0.04729114309
5501	0.04728526822
5502	0.0472809818
5503	0.04727268344
5504	0.04726800577
5505	0.04726245073
5506	0.04725963642
5507	0.04725294019
5508	0.04725250438
5509	0.04724660872
5510	0.04723850424
5511	0.04723011633
5512	0.04722462944
5513	0.04721756247
5514	0.04721435676
5515	0.04721206508
5516	0.04720660383
5517	0.04720173614
5518	0.0471993772
5519	0.04719383979
5520	0.04718300413
5521	0.04717341297
5522	0.04716494084
5523	0.04715641134
5524	0.04715085228
5525	0.04714827084
5526	0.04714109802
5527	0.04713424331
5528	0.04712781411
5529	0.04712354019
5530	0.0471174313
5531	0.04711093621
5532	0.0470979221
5533	0.0470906254
5534	0.04708652298
5535	0.0470814262
5536	0.0470731826
5537	0.04706486873
5538	0.04706180926
5539	0.04705055467
5540	0.04704608693
5541	0.04703890755
5542	0.04703027757
5543	0.04702282483
5544	0.04702247692
5545	0.04700936713
5546	0.04700895989
5547	0.0469972126
5548	0.04699241401
5549	0.04698627752
5550	0.04698319288
5551	0.04697674822
5552	0.04697036791
5553	0.04695915131
5554	0.04695453774
5555	0.04694761745
5556	0.04694196612
5557	0.04693477754
5558	0.04693352604
5559	0.04692412365
5560	0.04691848746
5561	0.04691689544
5562	0.04690860686
5563	0.04690373591
5564	0.04689668276
5565	0.0468909003
5566	0.04689046953
5567	0.04688591579
5568	0.04687239854
5569	0.04686170973
5570	0.04685762046
5571	0.04685109424
5572	0.0468456343
5573	0.04683913927
5574	0.04683218301
5575	0.04682870553
5576	0.04682142207
5577	0.04681161704
5578	0.04680961631
5579	0.04680049114
5580	0.0467900513
5581	0.04678100766
5582	0.0467795631
5583	0.04677347905
5584	0.0467663141
5585	0.04676184917
5586	0.04675769926
5587	0.046751445
5588	0.04674800164
5589	0.04674207533
5590	0.04673883699
5591	0.04673304959
5592	0.04672365593
5593	0.04671306495
5594	0.04671266551
5595	0.04671103097
5596	0.04670657028
5597	0.04669924345
5598	0.04668715922
5599	0.04668433319
5600	0.04667786088
5601	0.04667096571
5602	0.04666616936
5603	0.04665760705
5604	0.04665630443
5605	0.04664789219
5606	0.04663787611
5607	0.04663672616
5608	0.04663192964
5609	0.04662712814
5610	0.04662092154
5611	0.04661517354
5612	0.04660649663
5613	0.04660179166
5614	0.04660109813
5615	0.0465976036
5616	0.04659204117
5617	0.0465854085
5618	0.04657727596
5619	0.04657684496
5620	0.04657073753
5621	0.04656627693
5622	0.04655658964
5623	0.04655003494
5624	0.04654690555
5625	0.04653819138
5626	0.04653173417
5627	0.0465238915
5628	0.04652340763
5629	0.04652278612
5630	0.04651892684
5631	0.04651282311
5632	0.04650703878
5633	0.04650451355
5634	0.04649805049
5635	0.04649409066
5636	0.04648979015
5637	0.04648433342
5638	0.04648140555
5639	0.04647282005
5640	0.04647242663
5641	0.0464643365
5642	0.04645812218
5643	0.04645760507
5644	0.04645681559
5645	0.04645228733
5646	0.04644536819
5647	0.0464400464
5648	0.04643959106
5649	0.04642822995
5650	0.04642588008
5651	0.04642150414
5652	0.046421113
5653	0.04641108558
5654	0.04640228468
5655	0.04639914721
5656	0.04639531435
5657	0.04638700824
5658	0.04638067634
5659	0.04637660792
5660	0.04636342242
5661	0.04635698567
5662	0.04635123735
5663	0.04633868825
5664	0.04633594333
5665	0.04633342678
5666	0.04632493537
5667	0.04631806042
5668	0.04630779275
5669	0.04630015929
5670	0.04629755041
5671	0.04629286582
5672	0.04628294819
5673	0.04627534938
5674	0.04626961396
5675	0.04626249907
5676	0.04625422623
5677	0.04624868805
5678	0.04624830015
5679	0.04624251634
5680	0.04623818738
5681	0.04623250824
5682	0.0462268922
5683	0.04622133618
5684	0.04621505835
5685	0.04620794895
5686	0.04620011582
5687	0.04619544933
5688	0.04618762861
5689	0.04617994225
5690	0.04617302522
5691	0.04616363155
5692	0.04615774088
5693	0.04615238182
5694	0.04614691289
5695	0.04614231596
5696	0.04613801098
5697	0.04613213255
5698	0.04612413905
5699	0.04611881749
5700	0.04611416258
5701	0.04611388995
5702	0.04611114824
5703	0.04610869633
5704	0.04610223993
5705	0.04609336103
5706	0.04609283563
5707	0.04609042669
5708	0.04607927533
